Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal
Work,Studio portrait 685,ark:/21198/z1q25sjp,ark:/21198/z1cg1h7v,afdsfa/0260me00224_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.9 cm x 6.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00224,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|hair style|~|modern fashion,Qom (Iran),
Work,Studio portrait 686,ark:/21198/z1k951vs,ark:/21198/z1cg1h7v,afdsfa/0260me00225_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,10.7 cm x 8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00225,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|hair style|~|modern fashion,Qom (Iran),
Work,Studio portrait 687,ark:/21198/z1fj495x,ark:/21198/z1cg1h7v,afdsfa/0260me00226_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,10.1 cm x 7.2 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00226,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|hair style|~|modern fashion|~|makeup,Qom (Iran),
Work,Studio portrait 688,ark:/21198/z19w27vh,ark:/21198/z1cg1h7v,afdsfa/0260me00227_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,10.8 cm x 8.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00227,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|hair style|~|modern fashion|~|makeup,Qom (Iran),
Work,Studio portrait 689,ark:/21198/z1641h32,ark:/21198/z1cg1h7v,afdsfa/0260me00228_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.8 cm x 11.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00228,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|friendship|~|sisterhood|~|family ties|~|hair style|~|modern fashion,Qom (Iran),
Work,Studio portrait 690,ark:/21198/z12c0rbw,ark:/21198/z1cg1h7v,afdsfa/0260me00229_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.8 cm x 11.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00229,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|motherhood|~|family|~|family ties|~|hair style|~|modern fashion|~|traditional attire,Qom (Iran),
Work,Studio portrait 691,ark:/21198/z1xm07t4,ark:/21198/z1cg1h7v,afdsfa/0260me00230_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.5 cm x 10.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00230,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|friendship|~|sisterhood|~|family ties|~|hair style|~|modern fashion,Qom (Iran),
Work,Studio portrait 692,ark:/21198/z1st9h38,ark:/21198/z1cg1h7v,afdsfa/0260me00231_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,17.8 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00231,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|hair style|~|modern fashion|~|makeup,Qom (Iran),
Work,Studio portrait 693,ark:/21198/z1p28rg6,ark:/21198/z1cg1h7v,afdsfa/0260me00232_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,7.4 cm x 5.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00232,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|hair style|~|modern fashion,Qom (Iran),
Work,Studio portrait 694,ark:/21198/z1j980s9,ark:/21198/z1cg1h7v,afdsfa/0260me00233_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9 cm x 6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00233,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|religious attire|~|hidden face,Qom (Iran),
Work,Studio portrait 695,ark:/21198/z1dn5zck,ark:/21198/z1cg1h7v,afdsfa/0260me00234_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9 cm x 6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00234,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|religious attire|~|hidden face,Qom (Iran),
Work,Studio portrait 696,ark:/21198/z18w56pp,ark:/21198/z1cg1h7v,afdsfa/0260me00235_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9 cm x 5.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00235,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|modern fashion|~|religious attire|~|hidden face,Qom (Iran),
Work,Studio portrait 697,ark:/21198/z1544fwc,ark:/21198/z1cg1h7v,afdsfa/0260me00236_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8 cm x 6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00236,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,childhood|~|youth|~|hair style|~|passport photo,Qom (Iran),
Work,Studio portrait 698,ark:/21198/z11c3q4m,ark:/21198/z1cg1h7v,afdsfa/0260me00237_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8 cm x 6.5 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00237,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|passport photo,Qom (Iran),
Work,Studio portrait 699,ark:/21198/z1wm36pr,ark:/21198/z1cg1h7v,afdsfa/0260me00238_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.6 cm x 6.4 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00238,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|passport photo|~|hair style|~|modern fashion|~|floral patterns,Qom (Iran),
Work,Studio portrait 700,ark:/21198/z1rv2g2s,ark:/21198/z1cg1h7v,afdsfa/0260me00239_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9 cm x 6.1 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00239,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 701,ark:/21198/z1n31q9x,ark:/21198/z1cg1h7v,afdsfa/0260me00240_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9 cm x 5.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00240,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 702,ark:/21198/z1hd9p1t,ark:/21198/z1cg1h7v,afdsfa/0260me00241_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.5 cm x 5.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00241,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo|~|makeup,Qom (Iran),
Work,Studio portrait 703,ark:/21198/z1cn8x8n,ark:/21198/z1cg1h7v,afdsfa/0260me00242_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.6 cm x 5.5 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00242,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 704,ark:/21198/z17w85gd,ark:/21198/z1cg1h7v,afdsfa/0260me00243_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.4 cm x 6.5 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00243,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 705,ark:/21198/z1447dr0,ark:/21198/z1cg1h7v,afdsfa/0260me00244_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.1 cm x 6.2 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00244,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 706,ark:/21198/z10c6p24,ark:/21198/z1cg1h7v,afdsfa/0260me00245_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.2 cm x 6.6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00245,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 707,ark:/21198/z1vm65m8,ark:/21198/z1cg1h7v,afdsfa/0260me00246_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.4 cm x 6.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00246,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 708,ark:/21198/z1qz448t,ark:/21198/z1cg1h7v,afdsfa/0260me00247_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.4 cm x 5.9 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00247,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo|~|makeup,Qom (Iran),
Work,Studio portrait 709,ark:/21198/z1m63cnr,ark:/21198/z1cg1h7v,afdsfa/0260me00248_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.6 cm x 6.6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00248,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 710,ark:/21198/z1gf2mwk,ark:/21198/z1cg1h7v,afdsfa/0260me00249_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.9 cm x 6.4 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00249,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 711,ark:/21198/z1bp1w4t,ark:/21198/z1cg1h7v,afdsfa/0260me00250_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.3 cm x 6.1 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00250,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 712,ark:/21198/z16x14c1,ark:/21198/z1cg1h7v,afdsfa/0260me00251_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.9 cm x 6.3 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00251,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 713,ark:/21198/z1350cp2,ark:/21198/z1cg1h7v,afdsfa/0260me00252_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.9 cm x 5.6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00252,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 714,ark:/21198/z1zc9w84,ark:/21198/z1cg1h7v,afdsfa/0260me00253_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9 cm x 6.6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00253,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo|~|makeup,Qom (Iran),
Work,Studio portrait 715,ark:/21198/z1tq7tvc,ark:/21198/z1cg1h7v,afdsfa/0260me00254_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.7 cm x 8.2 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00254,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo|~|floral patterns,Qom (Iran),
Work,Studio portrait 716,ark:/21198/z1pz735w,ark:/21198/z1cg1h7v,afdsfa/0260me00255_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,10.3 cm x 8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00255,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo|~|makeup,Qom (Iran),
Work,Studio portrait 717,ark:/21198/z1k66bfg,ark:/21198/z1cg1h7v,afdsfa/0260me00256_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,11.1 cm x 8.4 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00256,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 718,ark:/21198/z1ff5knv,ark:/21198/z1cg1h7v,afdsfa/0260me00257_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,11 cm x 7.9 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00257,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|youth|~|hair style|~|modern fashion|~|passport photo|~|makeup|~|floral patterns,Qom (Iran),
Work,Studio portrait 719,ark:/21198/z19p4tx4,ark:/21198/z1cg1h7v,afdsfa/0260me00258_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,7.5 cm x 9.1 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00258,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self presentation|~|friendship|~|sisterhood|~|family ties|~|youth|~|hair style|~|modern fashion|~|floral patterns,Qom (Iran),
Work,Studio portrait 720,ark:/21198/z15x437n,ark:/21198/z1cg1h7v,afdsfa/0260me00259a_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.8 cm x 6.9 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00259a,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 721,ark:/21198/z1253bk4,ark:/21198/z1cg1h7v,afdsfa/0260me00260a_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,7.7 cm x 5.5 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00260a,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 722,ark:/21198/z1xh1jgq,ark:/21198/z1cg1h7v,afdsfa/0260me00261a_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,6.1 cm x 6.3 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00261a,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 723,ark:/21198/z1sr0ssf,ark:/21198/z1cg1h7v,afdsfa/0260me00262a_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.9 cm x 6.2 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00262a,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 724,ark:/21198/z1p0020x,ark:/21198/z1cg1h7v,afdsfa/0260me00263a_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.2 cm x 6.2 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00263a,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 725,ark:/21198/z1j6996r,ark:/21198/z1cg1h7v,afdsfa/0260me00264a_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9.1 cm x 6.4 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00264a,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 726,ark:/21198/z1df8jg1,ark:/21198/z1cg1h7v,afdsfa/0260me00265_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,17.7 cm x 12.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00265,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|marriage|~|married couple|~|wedding garments|~|modern fashion|~|gender norms|~|bride|~|groom,Qom (Iran),
Work,Studio portrait 727,ark:/21198/z18p7st6,ark:/21198/z1cg1h7v,afdsfa/0260me00266_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,7.6 cm x 6.4 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00266,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 728,ark:/21198/z14x724q,ark:/21198/z1cg1h7v,afdsfa/0260me00267_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,7.6 cm x 6.1 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00267,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 729,ark:/21198/z11850v2,ark:/21198/z1cg1h7v,afdsfa/0260me00268_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,6 cm x 6.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00268,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 730,ark:/21198/z1wh4hd7,ark:/21198/z1cg1h7v,afdsfa/0260me00269_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,7.3 cm x 5.6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00269,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 731,ark:/21198/z1rr3rk5,ark:/21198/z1cg1h7v,afdsfa/0260me00270_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,6 cm x 6.3 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00270,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo|~|gender norms|~|gender stereotypes|~|femininity|~|masculinity|~|makeup|~|subversion|~|hair style,Qom (Iran),
Work,Studio portrait 732,ark:/21198/z1n030tp,ark:/21198/z1cg1h7v,afdsfa/0260me00271_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,6.5 cm x 6.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00271,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 733,ark:/21198/z1h7283c,ark:/21198/z1cg1h7v,afdsfa/0260me00272_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,6.6 cm x 6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00272,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 734,ark:/21198/z1cg1hd3,ark:/21198/z1cg1h7v,afdsfa/0260me00273_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,6.2 cm x 5.7 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00273,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 735,ark:/21198/z17q0rsq,ark:/21198/z1cg1h7v,afdsfa/0260me00274_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,6.5 cm x 5.8 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00274,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 736,ark:/21198/z1418qdk,ark:/21198/z1cg1h7v,afdsfa/0260me00275_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.4 cm x 6.1 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00275,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 737,ark:/21198/z1087zpv,ark:/21198/z1cg1h7v,afdsfa/0260me00276_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.4 cm x 5.6 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00276,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 738,ark:/21198/z1vh7g6z,ark:/21198/z1cg1h7v,afdsfa/0260me00277_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,8.6 cm x 6.4 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00277,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
Work,Studio portrait 739,ark:/21198/z1qr6qdb,ark:/21198/z1cg1h7v,afdsfa/0260me00278_DC01M.pdf,,Studio Metropole (former) Collection,,1960-1971,1960/1971,,,,9 cm x 5.5 cm,1 photograph,Gelatin silver negative on cellulose acetate film,black-and-white photographs,,0260me00278,Rahmattolah Hashemi |~| Studio Metropole,,,,,Arab Image Foundation,still image,copyrighted,hello@arabimagefoundation.org,,self-presentation|~|modern fashion|~|passport photo,Qom (Iran),
