Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal,Creator
Work,Balanço geral e diário da fazenda Santa Marina (Tatuí). Livro #112 (1938-1940),ark:/21198/z1932mhn,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0112_balanco_diario_fazenda_santamarina_1938_1940.pdf,,,"(1) No typographical seal. (2) The spine of this ledger is loose; the sheets corresponding to the period from January 1939 to February 1940 were originally put on the back cover, but it can be that they were part of the ledger as first bounded.|~|(1) Sem selo da tipografia de origem. (2) A lombada deste livro está solta; as folhas referentes ao período de janeiro de 1939 a fevereiro de 1940 foram originalmente colocadas na contracapa, mas podem ter feito parte do livro encadernado.",March 1938 - February 1940,1938-03/1940-02,,,"Accounting record of Santa Marina farm, located in the county of Tatuí, propriety of firm S/A Levy. Organized as a general balance sheet, this ledger contains accounting data on cash flows, cost accounting, registry of crops, checking accounts, stockfarming registries (cattle and pigs), inventory, registers of estates and capital. Transactions were organized chronologically as in a general accounting ledger and cover the period from March 1938 to December 1940.|~|Livro de registro contábil da fazenda Santa Marina, localizada no município de Tatuí, propriedade da firma S/A Levy. Organizado como um balanço geral, este livro contém dados contábeis de caixa, custeio, culturas, contas correntes, criação de animais (bovinos e suínos), inventário, registro de imóveis e de capital. As transações foram organizadas cronologicamente como em um diário e cobrem o período de março de 1938 a dezembro de 1940.",31 x 94 cm,76 pages,,ledgers (account books),por,Livro 0112|~|Ledger 0112,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|checking accounts|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1930-1945,Administration of Santa Marina farm (1938-1940)
Work,Livro de custeio. Livro #137 (1948-1950),ark:/21198/z15b1vvt,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0137_custeio_1948_1950.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Seal of ""Tipografia e papelaria Brasil"" on the back of the cover. (3) Two loose sheets referring to pharmacy ""Santo Antonio de José Moreira"" were originally put on the cover sheet.|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia e papelaria Brasil"" no verso da capa. (3) Duas folhas avulsas referentes à ""Farmácia Santo Antonio de José Moreira"" foram originalmente colocadas na folha de rosto.",September 1948 - October 1950,1948-09/1950-10,,,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between September 1948 and October 1950.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre setembro de 1948 e outubro de 1950.",36 x 25 cm,206 pages,,ledgers (account books),por,Livro 0137|~|Ledger 0137,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Administration of Ibicaba farm (1948-1950)
Work,Registro de selos. Livro #138 (1948-1949),ark:/21198/z11n9tfx,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0138_registroselos_1948_1949.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Pencilled note on the back of the cover: ""utx/10.""|~|(1) O título alternativo refere-se à capa do livro. (2) Anotação a lápis no verso da capa: ""utx/10.""",May 1948 - February 1949,1948-05/1949-02,,,"Stamp duty registry for sales and consignments in name of the firm ""Flaminio Levy"", having as its address the Ibicaba farm. Covered period: from May 1948 to February 1949. Ledger with official stamp of the Treasury Office of the State of São Paulo from February 27, 1948. Only the first page contains data; the remaining pages are blank.|~|Livro de registro de selos para vendas e consignações em nome da firma ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Período coberto: de maio de 1948 a fevereiro de 1949. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 27 de fevereiro de 1948. Apenas a primeira página contém dados; as demais estão em branco.",32.5 x 22 cm,40 pages,,ledgers (account books),por,Livro 0138|~|Ledger 0138,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|sales|~|sales tax|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Flaminio Levy|~|Ricardo Garcias Santiago
Work,Registro de selos. Livro #139 (1949-1952),ark:/21198/z1ww9b2c,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0139_registrovendas_1949_1952.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Pencilled note on the back of the cover: ""orx/10-"". (3) Pages initialled with the signature of the Judge of Law Raul R. Medeiros. (4) Two loose sheets were originally put on the cover sheet: (4.1) Duty registry of the Corn Flour Mill of the Ibicaba farm. (4.2) Idem of the Pottery of the Ibicaba farm.|~|(1) O título alternativo refere-se à capa do livro. (2) Anotação a lápis no verso da capa: ""orx/10-""/. (3) Páginas rubricadas pelo Juiz de Direito Raul R. Medeiros. (4) Duas folhas avulsas foram originalmente colocadas na folha de rosto: (4.1) Registro de pagamento de impostos da Fábrica de Farinha de Milho em Ibicaba. (4.2) Idem da Olaria de tijolos de Ibicaba.",May 1948 - November 1952,1948-05/1952-11,,,"Duty registry for cash sales and consignments in name of the firm ""Flaminio Levy"", having as its address the Ibicaba farm. Covered period: from May 1948 to November 1952. Ledger with official stamp of the Treasury Office of the State of São Paulo from February 27, 1948; stamps from the Notary Office (""Cartório de Ofício"") of Limeira; opening and closing terms by the Judge of Law Raul R. Medeiros.|~|Livro de registro de imposto para vendas à vista e consignações em nome da firma ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Período coberto: de maio de 1948 a novembro de 1952. Livro com o carimbo oficial da Secretaria da Fazenda do Estado de São Paulo em 27 de fevereiro de 1948; carimbos do Cartório de Ofício de Limeira; termos de abertura e encerramento do Juiz de Direito Raul R. Medeiros.",32.5 x 22 cm,40 pages,,ledgers (account books),por,Livro 0139|~|Ledger 0139,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|sales|~|sales tax|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Flaminio Levy|~|Ricardo Garcias Santiago|~|Raul R. Medeiros|~|Carlos Augusto de Souza Dias
Work,Registro de selos. Livro #141 (1949-1952),ark:/21198/z1s48kdv,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0141_registrovendas_1949_1952.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Pages initialled with the signature of the Registrar of the 1st Notary Office, Mr. Flaminio Roland. (3) Duty registry of Federal Tax Collection (1949) glued to the back cover.|~|(1) O título alternativo refere-se à capa do livro. (2) Páginas rubricadas pelo escrivão do 1. Ofício, Sr. Flaminio Roland. (3) Registro da Coletoria de Rendas Federais (1949) colado na contracapa.",January 1949 - November 1952,1949-01/1952-11,,,"Duty registry for cash sales and consignments in name of the firm ""Flaminio Levy"", having as its address the Ibicaba farm. Covered period: from January 1949 to November 1952. Ledger with stamps from the Notary Office (""Cartório de Ofício"") of Limeira; opening term by the Judge of Law Raul R. Medeiros; closing term by the Registrar of the 1st Notary Office, Flaminio Roland.|~|Livro de registro de imposto para vendas à vista e consignações em nome da firma ""Flaminio Levy"" tendo por localização a fazenda Ibicaba. Período coberto: de janeiro de 1949 a novembro de 1952. Livro com carimbos do Cartório de Ofício de Limeira; termo de abertura do Juiz de Direito Raul R. Medeiros; termo de encerramento do escrivão do 1. Ofício, Flaminio Roland.",33 x 23 cm,100 pages,,ledgers (account books),por,Livro 0141|~|Ledger 0141,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|sales|~|sales tax|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Flaminio Levy|~|Raul R. Medeiros|~|Flaminio Roland
Work,Livro caixa. Livro #142 (1949-1955),ark:/21198/z1nc7tm7,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0142_caixa_1949_1955.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Seal of Typography ""Ipiranga"" on the back of the cover. (3) Newspaper scrap with the floor plant for a ""small house"" glued to the back of the back cover. (4) Eight loose sheets were originally put on the cover pages: (4.1) to (4.6) are typewritten notes about the delivery of corn to Ruy Barboza de Oliveira, in Limeira (1951). (4.7) and (4.8) are scraps of paper with handwritten notes.|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da Tipografia Ipiranga no verso da capa. (3) Recorte de jornal com ""Planta de pequena casa terrea"" colado no verso da contracapa. (4) Oito folhas avulsas foram originalmente colocadas na página de rosto: (4.1) a (4.6) são notas datilografadas sobre a entrega de milho a Ruy Barboza de Oliveira, em Limeira (1951). (4.7) e (4.8) são pedaços de papel com notas manuscritas.",February 1949 - May 1955,1949-02/1955-05,,,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between February 1949 and May 1955.|~|Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre fevereiro de 1949 e maio de 1955.",33 x 23 cm,304 pages,,ledgers (account books),por,Livro 0142|~|Ledger 0142,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|farm management|~|records and correspondence,,Brazil--History--1945-1954|~|Brazil--History--1954-1964,Administration of Ibicaba farm (1949-1955)|~|Ernesto Roland Sobrinho
Work,Diário e borrador. Livro #144 (1950),ark:/21198/z1hm72sj,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0144_diario_borrador_1950.pdf,,,(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1950 General journal accounting proper; the last 54 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Santos. (3) Entries and corrections ticked/made by the farm's administration in red and blue pencils.|~|(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1950 propriamente; as últimas 54 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Santos. (3) Entradas e correções conferidas pela administração da fazenda a lápis vermelho e azul.,January 1950 - December 1950,1950-01/1950-12,,,"The records in this ""Carteira Comercial"" booklet for 1950 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.|~|As anotações nesta ""Carteira Comercial"" de 1950 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",38.5 x 14 cm,469 pages,,ledgers (account books),por,Livro 0144|~|Ledger 0144,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Administration of Ibicaba farm (1950)
Work,Livro de custeio. Livro #145 (1950-1953),ark:/21198/z1cv6b27,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0145_custeio_1950_1953.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Seal of ""Tipografia e papelaria Brasil"" on the back of the cover. (3) Scrap of paper with agricultural machines and prices originally put on the back cover.|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia e papelaria Brasil"" no verso da capa. (3) Pedaço de papel com maquinário agrícola e preços originalmente colocado na contracapa.",October 1950 - December 1953,1950-10/1953-12,,,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between October 1950 and December 1953.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre outubro de 1950 e dezembro de 1953.",36 x 24.5 cm,206 pages,,ledgers (account books),por,Livro 0145|~|Ledger 0145,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Administration of Ibicaba farm (1950-1953)
Work,Diário e borrador. Livro #147 (1951),ark:/21198/z1835kdq,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0147_diario_borrador_1951.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1951 General journal accounting proper; the last 94 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Rio de Janeiro, as well as information of commerical interest and a phone book. (3) Entries and corrections ticked/made by the farm's administration in red and blue pencils.|~|(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1951 propriamente; as últimas 94 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Rio de Janeiro, assim como informações de interesse comercial e uma agenda para telefones. (3) Entradas e correções conferidas pela administração da fazenda a lápis vermelho e azul.",January 1951 - December 1951,1951-01/1951-12,,,"The records in this ""Comercial Calendar"" (""Agenda"") for 1951 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.|~|As anotações nesta ""Agenda comercial"" de 1951 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",38 x 13 cm,484 pages,,ledgers (account books),por,Livro 0147|~|Ledger 0147,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Administration of Ibicaba farm (1951)
Work,Diário e borrador. Livro #149 (1953),ark:/21198/z14f3j28,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0149_diario_borrador_1953.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1953 General journal accounting proper; the last 60 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Santos, as well as a phone book. (3) Entries and corrections ticked/made by the farm's administration in red and blue pencils. (4) Pages corresponding to May 30-31 had been marked with a handwritten scrap of paper.|~|(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1953 propriamente; as últimas 60 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Santos, assim como uma agenda para telefones. (3) Entradas e correções conferidas pela administração da fazenda a lápis vermelho e azul. (4) As páginas correspondentes aos dias 30-31 de maio estavam marcadas com um pedaço de papel manuscrito.",January 1953 - December 1953,1953-01/1953-12,,,"The records in this ""Carteira Comercial"" booklet for 1953 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.|~|As anotações nesta ""Carteira Comercial"" de 1953 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",38.5 x 14 cm,474 pages,,ledgers (account books),por,Livro 0149|~|Ledger 0149,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1945-1954,Administration of Ibicaba farm (1953)
Work,Diário e borrador. Livro #152 (1954),ark:/21198/z10p2sdf,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0152_diario_borrador_1954.pdf,,,"(1) The alternative title refers to the ledger's cover, which mentions the 4th centenary of foundation of the municipality of São Paulo. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1954 General journal accounting proper; the last 60 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo, Santos, and São Vicente, as well as a phone book. (3) Two bills were originally put between the pages corresponding to July 22-23: (3.1) Bill issued by Waldemar Guadagni referring to saddlery services. (3.2) Purchase bill at ""Casa Stocco"". (4) Entries and corrections ticked/made by the farm's administration in red and blue pencils.|~|(1) O título alternativo refere-se à capa do livro, mencionando o quarto centenário de fundação da cidade de São Paulo. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1954 propriamente; as últimas 60 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo, Santos e São Vicente, assim como uma agenda para telefones. (3) Duas notas de compra foram colocadas nas páginas correspondentes aos dias 22-23 de julho: (3.1) Nota de Waldemar Guadagni referente a serviços de selaria. (3.2) Nota de compra na ""Casa Stocco"". (4) Entradas e correções conferidas pela administração da fazenda a lápis vermelho e azul.",January 1954 - December 1954,1954-01/1954-12,,,"The records in this ""Carteira Comercial"" booklet for 1954 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.|~|As anotações nesta ""Carteira Comercial"" de 1954 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",38.5 x 14 cm,474 pages,,ledgers (account books),por,Livro 0152|~|Ledger 0152,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1954-1964,Administration of Ibicaba farm (1954)
Work,Diário e borrador. Livro #153 (1955),ark:/21198/z1vx28zk,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0153_diario_borrador_1955.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) The opening pages were printed by the editor and contain commercial information; the internal pages contain the 1955 General journal accounting proper; the last 80 pages were printed by the editor and contain the names of official streets of the municipalities of São Paulo and Rio de Janeiro, as well as information of commercial interest. (3) There were three bills originally put on the back cover: (3.1)-(3.2) Bills of purchase of sand from ""Santa Luzia"" firm, in Limeira. (3.3) Bill of purchase of sand from Rio Claro. (4) Entries and corrections ticked/made by the farm's administration in red and blue pencils.|~|(1) O título alternativo refere-se à capa do livro. (2) As páginas de abertura foram impressas pela editora e contêm informações comerciais; as páginas do miolo contêm o diário para 1955 propriamente; as últimas 80 páginas foram impressas pela editora e contêm os nomes das ruas oficiais das cidades de São Paulo e Rio de Janeiro, assim como informações de interesse comercial. (3) Três notas de compra foram originalmente colocadas na contracapa: (3.1)-(3.2) Notas de compra de areia da firma ""Santa Luzia"", em Limeira. (3.3) Nota de compra de areia em Rio Claro. (4) Entradas e correções conferidas pela administração da fazenda a lápis vermelho e azul.",January 1955 - December 1955,1955-01/1955-12,,,"The records in this ""Daily Registry"" booklet for 1955 follow the structure of a General journal accounting with the bills listed sequentially by month and day. The entries and checks for other accounting books demonstrate that this ledger was used as a daybook.|~|As anotações nesta livro de ""Registro Diário"" de 1955 seguem a estrutura de um Diário, com as contas elicitadas sequencialmente por mês e dia. Os lançamentos e vistos para os livros contábeis demonstram que o livro foi utilizado como borrador.",38 x 13.5 cm,480 pages,,ledgers (account books),por,Livro 0153|~|Ledger 0153,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|bookkeeping|~|account books|~|balance of trade|~|commercial documents|~|farm management|~|records and correspondence,,Brazil--History--1954-1964,Administration of Ibicaba farm (1955)
Work,Livro caixa. Livro #154 (1955-1960),ark:/21198/z1r51j5p,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0154_caixa_1955_1960.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Seal of Typography ""Ipiranga"" on the back of the cover. (3) Two loose sheets were originally put on the cover page: (3.1) Handwritten note with arithmetic operations and with the name of Antonio Barbato (1960). (3.2) Handwritten timesheet of daily laborers from September 1964. (4) Handwritten sheet, originally put on the back cover, with arithmetic operations.|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da Tipografia Ipiranga no verso da capa. (3) Duas folhas avulsas foram originalmente colocadas na página de rosto: (3.1) Nota manuscrita com operações aritméticas e com nome de Antonio Barbato (1960). (3.2) Registro manuscrito de diárias trabalhadas em setembro de 1964. (4) Folha manuscrita, originalmente colocada na contracapa, com operações aritméticas.",May 1955 - October 1960,1955-05/1960-10,,,"Cash flow of Ibicaba farm specifying month, day, transaction executed and its monetary value (in the farm´s credit or debt) between May 1955 and October 1960.|~|Livro Caixa da fazenda Ibicaba com especificação de mês, dia, transação realizada e valor monetário a débito ou crédito da fazenda entre maio de 1955 e outubro de 1960.",32.5 x 22 cm,306 pages,,ledgers (account books),por,Livro 0154|~|Ledger 0154,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|cash flow|~|farm management|~|records and correspondence,,Brazil--History--1954-1964,Administration of Ibicaba farm (1955-1960)
Work,Livro de custeio. Livro #157 (1957-1960),ark:/21198/z1md0sc2,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0157_custeio_1957_1960.pdf,,,"(1) The alternative title refers to the ledger's cover. (2) Seal of ""Tipografia e papelaria Brasil"" on the back of the cover. (3) This object contains an appendix that has not been shared online due to the personal nature of the content. This object speaks to official and personal data of a worker. Please email meap@library.ucla.edu if there are questions.|~|(1) O título alternativo refere-se à capa do livro. (2) Selo da ""Tipografia e papelaria Brasil"" no verso da capa. (3) Este objeto contém um apêndice que não foi disponibilizado online devido à natureza pessoal de seu conteúdo. O objeto refere-se a dados oficiais e pessoais de um trabalhador. Em caso de dúvidas, favor contatar o projeto através de meap@library.ucla.edu.",April 1957 - May 1960,1957-04/1960-05,,,"Cost Accounting [""Conta de Custeio""] with the farm's expenditures specified by month, day, transaction and its monetary value between April 1957 and May 1960.|~|Conta de Custeio com os gastos da fazenda especificados por mês, dia, transação e valor monetário entre abril de 1957 e maio de 1960.",41 x 26.5 cm,206 pages,,ledgers (account books),por,Livro 0157|~|Ledger 0157,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,coffee plantation|~|historical costs (Accounting)|~|cost accounting|~|farm management|~|records and correspondence,,Brazil--History--1954-1964,Administration of Ibicaba farm (1957-1960)
Work,Registro de veículos de trabalho. Livro #159 (1958-1972),ark:/21198/z1gn01m8,ark:/21198/z15t5c4z,afdfasdf/ibicaba_0159_veiculostrabalho_1958_1972.pdf,,,"(1) The alternative title refers to a typewritten seal glued (but teared) to the ledger's original ""Cash Flow"" title. (2) One typewritten sheet with the zonal distribution of coffee trees in Ibicaba was originally put on the cover sheet. (3) One payment order from 1969 referring to a farm tractor was originally put on the back cover.|~|(1) O título alternativo refere-se a um selo datilografo colado (mas rasgado), sobre o título original de ""Caixa"". (2) 1 folha datilografada com a distribuição dos cafezais de Ibicaba por talhões foi originalmente colocada na folha de rosto. (3) 1 ordem de pagamento de 1969 referente a um trator foi originalmente colocada na contracapa.",November 1958 - January 1972,1958-11/1972-01,,,"Registry of vehicles used in the farm, especially farm tractors and implements. The ledger includes the buying and selling of such vehicles. Covered period: from November 1958 to January 1972.|~|Registro de veículos de trabalho, especialmente tratores e implementos. O livro inclui operações de compra e venda de destes veículos. Período coberto: de novembro de 1958 a janeiro de 1972.",23 x 16.5 cm,102 pages,,ledgers (account books),por,Livro 0159|~|Ledger 0159,"Fazenda Ibicaba (Cordeirópolis, SP)",,,,,"Fazenda Ibicaba (Cordeirópolis, SP)",text,public domain,Proprietors of Ibicaba farm: please refer to Mr. Theodoro Hayden Carvalhaes: Telephones 0055 19 3546 1012 or 0055 19 99825 6466; fazendaibicaba@fazendaibicaba.com.br,,farm tractors|~|used farm tractors|~|selling--farm tractors|~|tractors--valuation|~|motor vehicles|~|motor vehicle--registration and transfer|~|farm management|~|records and correspondence,,Brazil--History--1954-1964|~|Brazil--History--1964-1985,Administration of Ibicaba farm (1958-1972)
